name:es_aa,name:es_var,type_var,2015,2014
Haiti,Precio promedio de diesel,ind,0.0186,0.0134782608696
Haiti,Tasa de crecimiento de la demanda de energía,ind,0.0,0.0
Haiti,Tasa de electrificación,ind,0.016,0.00685714285714
Haiti,Población que utiliza combustibles sólidos para cocinar,ind,0.0187755102041,0.0189795918367
Haiti,Financiamiento y Inversión,param,0.243937974187,0.378862926078
Haiti,Inversiones en energía limpia,ind,0.0,0.0
Haiti,Tasa de crecimiento de las inversiones en energía limpia,ind,0.0,0.0
Haiti,Inversiones en activos,ind,0.0,0.0
Haiti,Inversiones en finanzas corporativas,ind,0.0,0.0
Haiti,Inversiones en capital de riesgo / capital privado,ind,0.0,0.0
Haiti,"Préstamos, donaciones, programas de donaciones",ind,0.0,0.0173323479222
Haiti,Inversiones locales,ind,0.0,0.0
Haiti,Número de instituciones de microfinanzas verdes,ind,0.0,0.0
Haiti,Microcréditos verdes,ind,0.0,2.62066770653e-05
Haiti,Microprestatarios verdes,ind,0.0,0.00064794226092
Haiti,Coste medio de la microdeuda verde,ind,0.0,0.0037125
Haiti,Coste medio de la deuda,ind,0.0420331837871,0.0620994554314
Haiti,Tasa swap,ind,0.0311482084691,0.0298404255319
Haiti,Cadenas de valor,param,1.31691729323,1.57631578947
Haiti,Instituciones financieras en relación a la energía limpia,ind,0.0,0.0
Haiti,Cadenas de valor de energía limpia por sector,ind,0.00789473684211,0.00394736842105
Haiti,Cadenas de valor de energía limpia distribuida por sector,ind,0.075,0.075
Haiti,Proveedores de servicios de energía limpia,ind,0.0075,0.0075
Haiti,Proveedores de servicios de energía limpia distribuida,ind,0.107142857143,0.15
Haiti,Gestión de GEI,param,0.071337373318,0.071337373318
Haiti,Actividad histórica de derechos de emisión de carbono,ind,0.0,0.0
Haiti,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.0,0.0
Haiti,Potencial de proyectos,ind,0.0107006059977,0.0107006059977
Haiti,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.0,0.0
Haiti,Registro de GEI,ind,0.0,0.0
Haiti,Instrumentos basados en el mercado,ind,0.0,0.0
Haiti,Instrumentos de PMR & NAMA,ind,0.0,0.0
Haiti,Iniciativa de reporte global,ind,0.0,0.0
Haiti,Principios de inversión responsable,ind,0.0,0.0
Haiti,Iniciativas de eficiencia energética,ind,0.0,0.0
Haiti,Políticas de reducción de emisiones,ind,0.0,0.0
Haiti,Formación empresarial centrada en el medioambiente,ind,0.0,0.0
Haiti,‘Think tanks’ centrado en el medioambiente,ind,0.0,0.0
Indonesia,Puntaje,score,1.61438803749,1.52051409613
Indonesia,Marco Propicio,param,1.04828707293,1.20025103437
Indonesia,Políticas de energía limpia,ind,0.213890938895,0.190259440015
Indonesia,Estructura del sector energético,ind,0.0562909090909,0.147746
Indonesia,Marco regulatorio de la energía distribuida,ind,0.0,0.0
Indonesia,Electrificación rural de energía limpia,ind,0.04,0.04
Indonesia,Políticas de acceso a la energía,ind,0.0,0.0
Indonesia,Obstáculos políticos,ind,0.00193418401612,0.0041099202192
Indonesia,Capacidad instalada de energía limpia,ind,0.0157483890065,0.0188087887852
Indonesia,Tasa de crecimiento de la capacidad instalada,ind,0.00703763906275,0.0
Indonesia,Generación eléctrica de energía limpia,ind,0.0153727376546,0.00847228892917
Indonesia,Tasa de crecimiento de generación eléctrica,ind,0.00527011363171,0.00122684442385
Indonesia,Producción de biocombustibles,ind,0.00363123311642,0.00876351457711
Indonesia,Tasa de crecimiento de la producción de biocombustibles,ind,0.0,0.0
Indonesia,Precio promedio de la electricidad spot,ind,0.0,0.0
Indonesia,Precio promedio de la electricidad al por menor,ind,0.0293052631579,0.0290561382847
Indonesia,Precio promedio de la electricidad residencial,ind,0.0,0.0
Indonesia,Precio promedio de la electricidad comercial,ind,0.0,0.0
Indonesia,Precio promedio de la electricidad industrial,ind,0.0,0.0
Indonesia,Precio promedio de queroseno,ind,0.0,0.0
Indonesia,Precio promedio de diesel,ind,0.0,0.0
Indonesia,Tasa de crecimiento de la demanda de energía,ind,0.0284668377033,0.0295969505033
Indonesia,Tasa de electrificación,ind,0.00236658383623,0.0020605280103
Indonesia,Población que utiliza combustibles sólidos para cocinar,ind,0.0,0.0
Indonesia,Financiamiento y Inversión,param,0.882698790181,0.442298381816
Indonesia,Inversiones en energía limpia,ind,0.00481101594942,0.00701749880471
Indonesia,Tasa de crecimiento de las inversiones en energía limpia,ind,0.154871814887,0.0176787696878
Indonesia,Inversiones en activos,ind,0.0,0.0
Indonesia,Inversiones en finanzas corporativas,ind,0.0,0.0
Indonesia,Inversiones en capital de riesgo / capital privado,ind,0.0,0.0
Indonesia,"Préstamos, donaciones, programas de donaciones",ind,0.000450553289602,0.000976397895255
Indonesia,Inversiones locales,ind,0.0014914265959,0.0
Indonesia,Número de instituciones de microfinanzas verdes,ind,0.00506383051873,0.000243192093474
Indonesia,Microcréditos verdes,ind,0.00747973983635,7.9721510758e-06
Indonesia,Microprestatarios verdes,ind,3.52789324659e-06,5.0961630709e-05
Indonesia,Coste medio de la microdeuda verde,ind,0.0037125,0.0135
Indonesia,Coste medio de la deuda,ind,0.0359252280841,0.0464647222818
Indonesia,Tasa swap,ind,0.051,0.04675
Indonesia,Cadenas de valor,param,3.76973684211,3.64473684211
Indonesia,Instituciones financieras en relación a la energía limpia,ind,0.15,0.15
Indonesia,Cadenas de valor de energía limpia por sector,ind,0.246710526316,0.246710526316
Indonesia,Cadenas de valor de energía limpia distribuida por sector,ind,0.0,0.0
Indonesia,Proveedores de servicios de energía limpia,ind,0.16875,0.15
Indonesia,Proveedores de servicios de energía limpia distribuida,ind,0.0,0.0
Indonesia,Gestión de GEI,param,2.43202029967,2.40675761013
Indonesia,Actividad histórica de derechos de emisión de carbono,ind,0.1125,0.1125
Indonesia,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.025,0.0375
Indonesia,Potencial de proyectos,ind,0.0223811459658,0.0223811459658
Indonesia,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.05625,0.01875
Indonesia,Registro de GEI,ind,0.0,0.01125
Indonesia,Instrumentos basados en el mercado,ind,0.009375,0.01875
Indonesia,Instrumentos de PMR & NAMA,ind,0.046875,0.046875
Indonesia,Iniciativa de reporte global,ind,0.000576716738197,0.00172342192691
Indonesia,Principios de inversión responsable,ind,0.00440461592362,0.00460208396255
Indonesia,Iniciativas de eficiencia energética,ind,0.00631905907438,0.00534074544081
Indonesia,Políticas de reducción de emisiones,ind,0.00612150724812,0.00634124422273
Indonesia,Formación empresarial centrada en el medioambiente,ind,0.0375,0.0375
Indonesia,‘Think tanks’ centrado en el medioambiente,ind,0.0375,0.0375
India,Puntaje,score,1.80874754538,1.8544096314
India,Marco Propicio,param,1.51408264132,1.45948462841
India,Políticas de energía limpia,ind,0.252936763791,0.249070196326
India,Estructura del sector energético,ind,0.157505454545,0.15136
India,Marco regulatorio de la energía distribuida,ind,0.0,0.0
India,Electrificación rural de energía limpia,ind,0.04,0.04
India,Políticas de acceso a la energía,ind,0.0,0.0
India,Obstáculos políticos,ind,0.0018984838497,0.0042006424512
India,Capacidad instalada de energía limpia,ind,0.0368584339396,0.0406051396209
India,Tasa de crecimiento de la capacidad instalada,ind,0.0160185435049,0.000135449806587
India,Generación eléctrica de energía limpia,ind,0.0103389753635,0.00930964628732
India,Tasa de crecimiento de generación eléctrica,ind,0.0120324841119,0.0381775907664
India,Producción de biocombustibles,ind,0.000605509180922,0.00111384412964
India,Tasa de crecimiento de la producción de biocombustibles,ind,0.00150891678018,0.00304745297796
India,Precio promedio de la electricidad spot,ind,0.0212618273481,0.0263930483828
India,Precio promedio de la electricidad al por menor,ind,0.015250877193,0.0179287301562
India,Precio promedio de la electricidad residencial,ind,0.0,0.0
India,Precio promedio de la electricidad comercial,ind,0.0,0.0
India,Precio promedio de la electricidad industrial,ind,0.0,0.0
India,Precio promedio de queroseno,ind,0.0,0.0
India,Precio promedio de diesel,ind,0.0,0.0
India,Tasa de crecimiento de la demanda de energía,ind,0.0367607444214,0.000327276461299
India,Tasa de electrificación,ind,0.00265604249668,0.00212483399734
India,Población que utiliza combustibles sólidos para cocinar,ind,0.0,0.0
India,Financiamiento y Inversión,param,0.659824790977,0.845060325096
India,Inversiones en energía limpia,ind,0.0211349143977,0.0352339611554
India,Tasa de crecimiento de las inversiones en energía limpia,ind,0.0484448947073,0.0257727272177
India,Inversiones en activos,ind,0.0,0.0
India,Inversiones en finanzas corporativas,ind,0.0,0.0
India,Inversiones en capital de riesgo / capital privado,ind,0.0,0.0
India,"Préstamos, donaciones, programas de donaciones",ind,0.00646015637488,0.00228683306057
India,Inversiones locales,ind,0.0206542148433,0.0413189029719
India,Número de instituciones de microfinanzas verdes,ind,0.00112135208496,0.0449515877479
India,Microcréditos verdes,ind,0.000130218773498,0.00281540497471
India,Microprestatarios verdes,ind,9.32706771722e-05,0.00141607774005
India,Coste medio de la microdeuda verde,ind,0.00459278350515,0.00702
India,Coste medio de la deuda,ind,0.0441792682927,0.0526311740891
India,Tasa swap,ind,0.0511363636364,0.0400714285714
India,Cadenas de valor,param,4.09868421053,4.09868421053
India,Instituciones financieras en relación a la energía limpia,ind,0.15,0.15
India,Cadenas de valor de energía limpia por sector,ind,0.296052631579,0.296052631579
India,Cadenas de valor de energía limpia distribuida por sector,ind,0.0,0.0
India,Proveedores de servicios de energía limpia,ind,0.16875,0.16875
India,Proveedores de servicios de energía limpia distribuida,ind,0.0,0.0
India,Gestión de GEI,param,2.60242946654,2.68196700619
India,Actividad histórica de derechos de emisión de carbono,ind,0.15,0.15
India,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.0125,0.0125
India,Potencial de proyectos,ind,0.0124761449991,0.0124761449991
India,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.05625,0.05625
India,Registro de GEI,ind,0.046875,0.05625
India,Instrumentos basados en el mercado,ind,0.0,0.0
India,Instrumentos de PMR & NAMA,ind,0.01875,0.01875
India,Iniciativa de reporte global,ind,0.000687047294418,0.00136903452826
India,Principios de inversión responsable,ind,0.000437271201621,0.000456969630326
India,Iniciativas de eficiencia energética,ind,0.0139857427425,0.0154199557129
India,Políticas de reducción de emisiones,ind,0.00340321374407,0.00382294605796
India,Formación empresarial centrada en el medioambiente,ind,0.0375,0.0375
India,‘Think tanks’ centrado en el medioambiente,ind,0.0375,0.0375
Andhra Pradesh,Puntaje,score,1.19526425342,0.913409553974
Andhra Pradesh,Marco Propicio,param,1.40100358157,0.926801776137
Andhra Pradesh,Políticas de energía limpia,ind,0.252936763791,0.166046797551
Andhra Pradesh,Estructura del sector energético,ind,0.123381818182,0.0905
Andhra Pradesh,Marco regulatorio de la energía distribuida,ind,0.0,0.0
Andhra Pradesh,Electrificación rural de energía limpia,ind,0.04,0.04
Andhra Pradesh,Políticas de acceso a la energía,ind,0.0,0.0
Andhra Pradesh,Obstáculos políticos,ind,0.0018984838497,0.0042006424512
Andhra Pradesh,Capacidad instalada de energía limpia,ind,0.0252555781438,0.0225875942019
Andhra Pradesh,Tasa de crecimiento de la capacidad instalada,ind,0.041340124444,0.000141456849099
Andhra Pradesh,Generación eléctrica de energía limpia,ind,0.00689340259346,0.0058456855389
Andhra Pradesh,Tasa de crecimiento de generación eléctrica,ind,0.0167783064206,0.00960301915095
Andhra Pradesh,Producción de biocombustibles,ind,0.0,0.0
Andhra Pradesh,Tasa de crecimiento de la producción de biocombustibles,ind,0.0,0.0
Andhra Pradesh,Precio promedio de la electricidad spot,ind,0.0212618273481,0.0158358290297
Andhra Pradesh,Precio promedio de la electricidad al por menor,ind,0.0171929824561,0.0134098848854
Andhra Pradesh,Precio promedio de la electricidad residencial,ind,0.0,0.0
Andhra Pradesh,Precio promedio de la electricidad comercial,ind,0.0,0.0
Andhra Pradesh,Precio promedio de la electricidad industrial,ind,0.0,0.0
Andhra Pradesh,Precio promedio de queroseno,ind,0.0,0.0
Andhra Pradesh,Precio promedio de diesel,ind,0.0,0.0
Andhra Pradesh,Tasa de crecimiento de la demanda de energía,ind,0.0114621454004,0.0
Andhra Pradesh,Tasa de electrificación,ind,0.002,0.00254980079681
Andhra Pradesh,Población que utiliza combustibles sólidos para cocinar,ind,0.0,0.0
Andhra Pradesh,Financiamiento y Inversión,param,0.479937082519,0.566584002493
Andhra Pradesh,Inversiones en energía limpia,ind,0.00994337043245,0.041649107467
Andhra Pradesh,Tasa de crecimiento de las inversiones en energía limpia,ind,0.0387221223943,0.0356234906203
Andhra Pradesh,Inversiones en activos,ind,0.0,0.0
Andhra Pradesh,Inversiones en finanzas corporativas,ind,0.0,0.0
Andhra Pradesh,Inversiones en capital de riesgo / capital privado,ind,0.0,0.0
Andhra Pradesh,"Préstamos, donaciones, programas de donaciones",ind,0.0,0.0
Andhra Pradesh,Inversiones locales,ind,0.0,0.0
Andhra Pradesh,Número de instituciones de microfinanzas verdes,ind,0.0,0.0
Andhra Pradesh,Microcréditos verdes,ind,0.0,0.0
Andhra Pradesh,Microprestatarios verdes,ind,0.0,0.0
Andhra Pradesh,Coste medio de la microdeuda verde,ind,0.0,0.0
Andhra Pradesh,Coste medio de la deuda,ind,0.0441792682927,0.0526311740891
Andhra Pradesh,Tasa swap,ind,0.0511363636364,0.0400714285714
Andhra Pradesh,Cadenas de valor,param,1.94078947368,1.30263157895
Andhra Pradesh,Instituciones financieras en relación a la energía limpia,ind,0.0375,0.03
Andhra Pradesh,Cadenas de valor de energía limpia por sector,ind,0.197368421053,0.0828947368421
Andhra Pradesh,Cadenas de valor de energía limpia distribuida por sector,ind,0.0,0.0375
Andhra Pradesh,Proveedores de servicios de energía limpia,ind,0.05625,0.045
Andhra Pradesh,Proveedores de servicios de energía limpia distribuida,ind,0.0,0.0
Andhra Pradesh,Gestión de GEI,param,1.33175516655,1.18212603953
Andhra Pradesh,Actividad histórica de derechos de emisión de carbono,ind,0.1125,0.075
Andhra Pradesh,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.0125,0.025
Andhra Pradesh,Potencial de proyectos,ind,0.0,0.0
Andhra Pradesh,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.0,0.0
Andhra Pradesh,Registro de GEI,ind,0.0,0.0
Andhra Pradesh,Instrumentos basados en el mercado,ind,0.0,0.0
Andhra Pradesh,Instrumentos de PMR & NAMA,ind,0.01875,0.01875
Andhra Pradesh,Iniciativa de reporte global,ind,0.000687047294418,0.00136903452826
Andhra Pradesh,Principios de inversión responsable,ind,0.000437271201621,0.000456969630326
Andhra Pradesh,Iniciativas de eficiencia energética,ind,0.0139857427425,0.0154199557129
Andhra Pradesh,Políticas de reducción de emisiones,ind,0.00340321374407,0.00382294605796
Andhra Pradesh,Formación empresarial centrada en el medioambiente,ind,0.0375,0.0375
Andhra Pradesh,‘Think tanks’ centrado en el medioambiente,ind,0.0,0.0
Gujarat,Puntaje,score,1.25016151291,1.03962534827
Gujarat,Marco Propicio,param,1.49606762241,1.06821735875
Gujarat,Políticas de energía limpia,ind,0.252936763791,0.166046797551
Gujarat,Estructura del sector energético,ind,0.206727272727,0.156833333333
Gujarat,Marco regulatorio de la energía distribuida,ind,0.0,0.0
Gujarat,Electrificación rural de energía limpia,ind,0.04,0.0
Gujarat,Políticas de acceso a la energía,ind,0.0,0.0
Gujarat,Obstáculos políticos,ind,0.0018984838497,0.0042006424512
Gujarat,Capacidad instalada de energía limpia,ind,0.037208864374,0.0426501739121
Gujarat,Tasa de crecimiento de la capacidad instalada,ind,0.00750298120894,5.40508197585e-05
Gujarat,Generación eléctrica de energía limpia,ind,0.0114391853905,0.0119673351447
Gujarat,Tasa de crecimiento de generación eléctrica,ind,0.00534640711773,0.0145206047449
Gujarat,Producción de biocombustibles,ind,0.0,0.0
Gujarat,Tasa de crecimiento de la producción de biocombustibles,ind,0.0,0.0
Gujarat,Precio promedio de la electricidad spot,ind,0.0212618273481,0.0158358290297
Gujarat,Precio promedio de la electricidad al por menor,ind,0.0121052631579,0.00848230018474
Gujarat,Precio promedio de la electricidad residencial,ind,0.0,0.0
Gujarat,Precio promedio de la electricidad comercial,ind,0.0,0.0
Gujarat,Precio promedio de la electricidad industrial,ind,0.0,0.0
Gujarat,Precio promedio de queroseno,ind,0.0,0.0
Gujarat,Precio promedio de diesel,ind,0.0,0.0
Gujarat,Tasa de crecimiento de la demanda de energía,ind,0.0,0.00414607553384
Gujarat,Tasa de electrificación,ind,0.002,0.00254980079681
Gujarat,Población que utiliza combustibles sólidos para cocinar,ind,0.0,0.0
Gujarat,Financiamiento y Inversión,param,0.477513612347,0.742608855777
Gujarat,Inversiones en energía limpia,ind,0.0364130605575,0.126960555177
Gujarat,Tasa de crecimiento de las inversiones en energía limpia,ind,0.0115253912176,0.00311949889547
Gujarat,Inversiones en activos,ind,0.0,0.0
Gujarat,Inversiones en finanzas corporativas,ind,0.0,0.0
Gujarat,Inversiones en capital de riesgo / capital privado,ind,0.0,0.0
Gujarat,"Préstamos, donaciones, programas de donaciones",ind,0.0,0.0
Gujarat,Inversiones locales,ind,0.0,0.0
Gujarat,Número de instituciones de microfinanzas verdes,ind,0.0,0.0
Gujarat,Microcréditos verdes,ind,0.0,0.0
Gujarat,Microprestatarios verdes,ind,0.0,0.0
Gujarat,Coste medio de la microdeuda verde,ind,0.0,0.0
Gujarat,Coste medio de la deuda,ind,0.0441792682927,0.0526311740891
Gujarat,Tasa swap,ind,0.0511363636364,0.0400714285714
Gujarat,Cadenas de valor,param,2.14144736842,1.33157894737
Gujarat,Instituciones financieras en relación a la energía limpia,ind,0.0375,0.03
Gujarat,Cadenas de valor de energía limpia por sector,ind,0.236842105263,0.0947368421053
Gujarat,Cadenas de valor de energía limpia distribuida por sector,ind,0.0,0.0375
Gujarat,Proveedores de servicios de energía limpia,ind,0.046875,0.0375
Gujarat,Proveedores de servicios de energía limpia distribuida,ind,0.0,0.0
Gujarat,Gestión de GEI,param,1.24842183322,1.26545937286
Gujarat,Actividad histórica de derechos de emisión de carbono,ind,0.075,0.075
Gujarat,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.0375,0.0375
Gujarat,Potencial de proyectos,ind,0.0,0.0
Gujarat,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.0,0.0
Gujarat,Registro de GEI,ind,0.0,0.0
Gujarat,Instrumentos basados en el mercado,ind,0.0,0.0
Gujarat,Instrumentos de PMR & NAMA,ind,0.01875,0.01875
Gujarat,Iniciativa de reporte global,ind,0.000687047294418,0.00136903452826
Gujarat,Principios de inversión responsable,ind,0.000437271201621,0.000456969630326
Gujarat,Iniciativas de eficiencia energética,ind,0.0139857427425,0.0154199557129
Gujarat,Políticas de reducción de emisiones,ind,0.00340321374407,0.00382294605796
Gujarat,Formación empresarial centrada en el medioambiente,ind,0.0375,0.0375
Gujarat,‘Think tanks’ centrado en el medioambiente,ind,0.0,0.0
Karnataka,Puntaje,score,1.36068063045,1.37062805367
Karnataka,Marco Propicio,param,1.6098776533,1.6030212626
Karnataka,Políticas de energía limpia,ind,0.252936763791,0.166046797551
Karnataka,Estructura del sector energético,ind,0.155454545455,0.117166666667
Karnataka,Marco regulatorio de la energía distribuida,ind,0.0,0.0
Karnataka,Electrificación rural de energía limpia,ind,0.04,0.04
Karnataka,Políticas de acceso a la energía,ind,0.0,0.0
Karnataka,Obstáculos políticos,ind,0.0018984838497,0.0042006424512
Karnataka,Capacidad instalada de energía limpia,ind,0.0840348724208,0.093716184695
Karnataka,Tasa de crecimiento de la capacidad instalada,ind,0.00440916551142,0.000106100415395
Karnataka,Generación eléctrica de energía limpia,ind,0.0308027406936,0.0297150467519
Karnataka,Tasa de crecimiento de generación eléctrica,ind,0.00427350550625,0.16
Karnataka,Producción de biocombustibles,ind,0.0,0.0
Karnataka,Tasa de crecimiento de la producción de biocombustibles,ind,0.0,0.0
Karnataka,Precio promedio de la electricidad spot,ind,0.0212618273481,0.0158358290297
Karnataka,Precio promedio de la electricidad al por menor,ind,0.0152631578947,0.0118714366822
Karnataka,Precio promedio de la electricidad residencial,ind,0.0,0.0
Karnataka,Precio promedio de la electricidad comercial,ind,0.0,0.0
Karnataka,Precio promedio de la electricidad industrial,ind,0.0,0.0
Karnataka,Precio promedio de queroseno,ind,0.0,0.0
Karnataka,Precio promedio de diesel,ind,0.0,0.0
Karnataka,Tasa de crecimiento de la demanda de energía,ind,0.031613996849,0.0
Karnataka,Tasa de electrificación,ind,0.002002002002,0.00254980079681
Karnataka,Población que utiliza combustibles sólidos para cocinar,ind,0.0,0.0
Karnataka,Financiamiento y Inversión,param,0.502826243661,0.993844247603
Karnataka,Inversiones en energía limpia,ind,0.0309996373106,0.186368828183
Karnataka,Tasa de crecimiento de las inversiones en energía limpia,ind,0.0245326038587,0.0190818434377
Karnataka,Inversiones en activos,ind,0.0,0.0
Karnataka,Inversiones en finanzas corporativas,ind,0.0,0.0
Karnataka,Inversiones en capital de riesgo / capital privado,ind,0.0,0.0
Karnataka,"Préstamos, donaciones, programas de donaciones",ind,0.0,0.0
Karnataka,Inversiones locales,ind,0.0,0.0
Karnataka,Número de instituciones de microfinanzas verdes,ind,0.0,0.0
Karnataka,Microcréditos verdes,ind,0.0,0.0
Karnataka,Microprestatarios verdes,ind,0.0,0.0
Karnataka,Coste medio de la microdeuda verde,ind,0.0,0.0
Karnataka,Coste medio de la deuda,ind,0.0441792682927,0.0526311740891
Karnataka,Tasa swap,ind,0.0511363636364,0.0400714285714
Karnataka,Cadenas de valor,param,1.94078947368,1.27631578947
Karnataka,Instituciones financieras en relación a la energía limpia,ind,0.0375,0.03
Karnataka,Cadenas de valor de energía limpia por sector,ind,0.197368421053,0.0789473684211
Karnataka,Cadenas de valor de energía limpia distribuida por sector,ind,0.0,0.0375
Karnataka,Proveedores de servicios de energía limpia,ind,0.05625,0.045
Karnataka,Proveedores de servicios de energía limpia distribuida,ind,0.0,0.0
Karnataka,Gestión de GEI,param,1.83175516655,1.5987927062
Karnataka,Actividad histórica de derechos de emisión de carbono,ind,0.15,0.1125
Karnataka,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.0125,0.0125
Karnataka,Potencial de proyectos,ind,0.0,0.0
Karnataka,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.0,0.0
Karnataka,Registro de GEI,ind,0.0,0.0
Karnataka,Instrumentos basados en el mercado,ind,0.0,0.0
Karnataka,Instrumentos de PMR & NAMA,ind,0.01875,0.01875
Karnataka,Iniciativa de reporte global,ind,0.000687047294418,0.00136903452826
Karnataka,Principios de inversión responsable,ind,0.000437271201621,0.000456969630326
Karnataka,Iniciativas de eficiencia energética,ind,0.0139857427425,0.0154199557129
Karnataka,Políticas de reducción de emisiones,ind,0.00340321374407,0.00382294605796
Karnataka,Formación empresarial centrada en el medioambiente,ind,0.0375,0.0375
Karnataka,‘Think tanks’ centrado en el medioambiente,ind,0.0375,0.0375
Maharashtra,Puntaje,score,1.28990715401,1.01249962374
Maharashtra,Marco Propicio,param,1.68035595199,1.19139001936
Maharashtra,Políticas de energía limpia,ind,0.252936763791,0.166046797551
Maharashtra,Estructura del sector energético,ind,0.160909090909,0.143
Maharashtra,Marco regulatorio de la energía distribuida,ind,0.0,0.0
Maharashtra,Electrificación rural de energía limpia,ind,0.04,0.04
Maharashtra,Políticas de acceso a la energía,ind,0.0,0.0
Maharashtra,Obstáculos políticos,ind,0.0018984838497,0.0042006424512
Maharashtra,Capacidad instalada de energía limpia,ind,0.0480528510198,0.0513928984642
Maharashtra,Tasa de crecimiento de la capacidad instalada,ind,0.0251702085084,0.000156575545186
Maharashtra,Generación eléctrica de energía limpia,ind,0.0121007873505,0.0118587534426
Maharashtra,Tasa de crecimiento de generación eléctrica,ind,0.0,0.030584026628
Maharashtra,Producción de biocombustibles,ind,0.0,0.0
Maharashtra,Tasa de crecimiento de la producción de biocombustibles,ind,0.0,0.0
Maharashtra,Precio promedio de la electricidad spot,ind,0.0212618273481,0.0158358290297
Maharashtra,Precio promedio de la electricidad al por menor,ind,0.0180210526316,0.0109306838337
Maharashtra,Precio promedio de la electricidad residencial,ind,0.0,0.0
Maharashtra,Precio promedio de la electricidad comercial,ind,0.0,0.0
Maharashtra,Precio promedio de la electricidad industrial,ind,0.0,0.0
Maharashtra,Precio promedio de queroseno,ind,0.0,0.0
Maharashtra,Precio promedio de diesel,ind,0.0,0.0
Maharashtra,Tasa de crecimiento de la demanda de energía,ind,0.0897913153874,0.0
Maharashtra,Tasa de electrificación,ind,0.002,0.00254980079681
Maharashtra,Población que utiliza combustibles sólidos para cocinar,ind,0.0,0.0
Maharashtra,Financiamiento y Inversión,param,0.516693590598,0.644099910757
Maharashtra,Inversiones en energía limpia,ind,0.0190696728505,0.0703718614402
Maharashtra,Tasa de crecimiento de las inversiones en energía limpia,ind,0.0406227723998,0.0301555091262
Maharashtra,Inversiones en activos,ind,0.0,0.0
Maharashtra,Inversiones en finanzas corporativas,ind,0.0,0.0
Maharashtra,Inversiones en capital de riesgo / capital privado,ind,0.0,0.0
Maharashtra,"Préstamos, donaciones, programas de donaciones",ind,0.0,0.0
Maharashtra,Inversiones locales,ind,0.0,0.0
Maharashtra,Número de instituciones de microfinanzas verdes,ind,0.0,0.0
Maharashtra,Microcréditos verdes,ind,0.0,0.0
Maharashtra,Microprestatarios verdes,ind,0.0,0.0
Maharashtra,Coste medio de la microdeuda verde,ind,0.0,0.0
Maharashtra,Coste medio de la deuda,ind,0.0441792682927,0.0526311740891
Maharashtra,Tasa swap,ind,0.0511363636364,0.0400714285714
Maharashtra,Cadenas de valor,param,2.00328947368,1.10263157895
Maharashtra,Instituciones financieras en relación a la energía limpia,ind,0.0375,0.03
Maharashtra,Cadenas de valor de energía limpia por sector,ind,0.197368421053,0.0828947368421
Maharashtra,Cadenas de valor de energía limpia distribuida por sector,ind,0.0,0.0
Maharashtra,Proveedores de servicios de energía limpia,ind,0.065625,0.0525
Maharashtra,Proveedores de servicios de energía limpia distribuida,ind,0.0,0.0
Maharashtra,Gestión de GEI,param,1.08175516655,1.18212603953
Maharashtra,Actividad histórica de derechos de emisión de carbono,ind,0.0375,0.0375
Maharashtra,Riesgo del mecanismo de desarrollo limpio (MDL),ind,0.0125,0.025
Maharashtra,Potencial de proyectos,ind,0.0,0.0
Maharashtra,Objetivos para la reducción de emisiones de gas de efecto invernadero (GEI),ind,0.0,0.0
Maharashtra,Registro de GEI,ind,0.0,0.0
Maharashtra,Instrumentos basados en el mercado,ind,0.0,0.0
Maharashtra,Instrumentos de PMR & NAMA,ind,0.01875,0.01875
Maharashtra,Iniciativa de reporte global,ind,0.000687047294418,0.00136903452826
Maharashtra,Principios de inversión responsable,ind,0.000437271201621,0.000456969630326
Maharashtra,Iniciativas de eficiencia energética,ind,0.0139857427425,0.0154199557129
Maharashtra,Políticas de reducción de emisiones,ind,0.00340321374407,0.00382294605796
Maharashtra,Formación empresarial centrada en el medioambiente,ind,0.0375,0.0375
Maharashtra,‘Think tanks’ centrado en el medioambiente,ind,0.0375,0.0375
Madhya Pradesh,Puntaje,score,1.31453992938,0.812868763634
Madhya Pradesh,Marco Propicio,param,1.58310725454,0.96097046051
Madhya Pradesh,Políticas de energía limpia,ind,0.252936763791,0.166046797551
Madhya Pradesh,Estructura del sector energético,ind,0.119890909091,0.0838333333333
Madhya Pradesh,Marco regulatorio de la energía distribuida,ind,0.0,0.0
Madhya Pradesh,Electrificación rural de energía limpia,ind,0.04,0.04
Madhya Pradesh,Políticas de acceso a la energía,ind,0.0,0.0
Madhya Pradesh,Obstáculos políticos,ind,0.0018984838497,0.0042006424512
Madhya Pradesh,Capacidad instalada de energía limpia,ind,0.0169185891205,0.0150543214679
